name,latitude,longitude,cctvUrl,type,roadId,resolution,format,time
[경부선] [부산]대전터널(부산외부1),36.354680,127.459505,http://cctvsec.ktict.co.kr/8566/NcRq2obWmmSrLwqxZtWMeQGtu2J9FSyYtqANzgR7gnsPUI2QcRFxRXhrOsV/q128pqNJbNDUl2ifJ2i0wA4Nq8nPkTPWjZp/aSNkIBN7Vxk=,1,,,HLS,
[경부선] 노근철교,36.218832,127.883999,http://cctvsec.ktict.co.kr/8567/TjLFXBxpWvSRHrh0pJDitj2SbSROFUytQh9QI1901tyZ6g+G8g/FPL8e8v1qixrIkRJXlbu99K2bD0iSBCs0Pqcs3kFvQpCVd2bhdNcrYEs=,1,,,HLS,
[중부선] 삼호교,36.968321,127.466603,http://cctvsec.ktict.co.kr/8608/euW/cfMw+ojt6OHesVeW4O1VHstBatLYxrXn+AFlvx243bgArFhNiMyVdd5ziQxRySLWr/sLW1kpJg0B8g8QOdKkiMOrgqGpWsIppOISgNs=,1,,,HLS,
[중부선] 가산교,36.920598,127.476895,http://cctvsec.ktict.co.kr/8609/vSvPPXpmNHjxq1nYNnTeGIS3z1I15McJiajOHzXR8jXBMfPbUFNtev/QauLYMNurw3ubZxDX1AYHJeOlan6z1bZ8gRQKtYf+2mqLLpHujSI=,1,,,HLS,
[호남지선] 야촌,36.136431,127.148559,http://cctvsec.ktict.co.kr/8612/sQCtGPQSwE80Jd6r84ESOtSzuKLwOPmBC0PjP3ymAf3a2JoOAhtc7G4xpxrCBPCsuSrqQpZaWdXNKu+mat82f8dObdYbvwRk6GmDiDWst88=,1,,,HLS,
[경부선] 증약터널(부산)-3/3,36.349693,127.514237,http://cctvsec.ktict.co.kr/90061/Q+PB1xmlC6p+XYBMCNNviXWbJ2lwd9HaOcDIKrUfQn9/U6gg/iEWF8cCuMXF3z5WVZ0iP2PCGdYfleCXrp1OXs+a3kmAnL+9H3l5craGfZc=,1,,,HLS,
[호남선지선] 두월,36.146758,127.154864,http://cctvsec.ktict.co.kr/90376/Tc/KJcRXC95FP8RVuhsRKbh4Lfy8wv4eY8F7jUlr/IdBMUl8e6Wa/oW87XL4n5B5ZTRsS5Yu7Cwi0y9K7TWiRYOecmT2qsw5nk/nKhj82Ac=,1,,,HLS,
[중부내륙선] 장연터널(양평5고정),36.796467,127.979858,http://cctvsec.ktict.co.kr/93136/e+xgrcUBktSGerj2KrF8BEAOSoFab9TxSJ1p6XxbbktoUViNOJpYV81dH0zxbuXn9nDQN/lnYh6hAZjcWdFWNdcKo5mjgCLYyN31mQy60sc=,1,,,HLS,
[중부내륙선] 장연터널(창원12고정),36.821110,127.961708,http://cctvsec.ktict.co.kr/93143/jzjVObg05XADU7A9+YQgZlhvZaY0o1mcxxNva9zaK9uYxJ26/ZXlUWKLsInUdhFdy0b6JVoCGEofIiquLJqgcpW3kxfJIUtXb7VzFt+U7Wc=,1,,,HLS,
[중부내륙선] 장연터널(양평12고정),36.796467,127.979858,http://cctvsec.ktict.co.kr/93156/0TD6U6b6r+eHZuOYkIqzZdvWM3BjxHcPRD1RPIuRtApqYLpnt7W/5AKZHtKZ+WtRoe0li5g1EfbrCg1v/nRSaQJEDiqoLydtFF0lR0JMA4k=,1,,,HLS,
[중부내륙선] 장연터널(창원5고정),36.821110,127.961708,http://cctvsec.ktict.co.kr/93158/FvZU1ADt8J84tUJ5ax/32x+hTGcNCzLQurd2TegolMEV5EZJ7DE/2G/CWlLr9qyMySrDw7DpNGyJmA0KsVqM9YpvhEt/Ht7Kzn9nKOVI4QQ=,1,,,HLS,
[청주영덕선] 회인대교,36.479973,127.616539,http://cctvsec.ktict.co.kr/93586/u3/ndBjPnGrXLaUIjPwgcmACKYbtPUqABLNmSPtNX7Un+6Un7b2eyekOLhvlpo6DBhkmOZ7KEPJl34MWuB1Qa8hIuDEMq7gPj11pdYaIaQc=,1,,,HLS,
[경부선] 회포2,36.237521,127.855257,http://cctvsec.ktict.co.kr/94862/Qw5Hp9QDrfQlHBLHmTuBrpmko4XZ+u8uhPI+U8IDFMFc07NABfmsCxyyhehgrwJOGB1MV8DNGQ+67dDwgpOp9MMPWKhFPd5hYfdNg2Y6j3k=,1,,,HLS,
[경부선] 매화리,36.301200,127.589700,http://cctvsec.ktict.co.kr/94863/Xwv9H46yquFqdcDW1KW+elD03oCZGaT4ynxG5/DXHdNtM56kfntEHD4cXBITJmEMtUwCj9HaxCKPHSog7v91hzMkF5IK1PW/slZvcVZZ+uA=,1,,,HLS,
[경부선] 증약터널,36.344134,127.522275,http://cctvsec.ktict.co.kr/94864/ZFY012yT+kuEnEiFiPzLiKB/yyaWDJO5SfraI6EmuI3N05cw+/kmo0FHigIuMaR9ztn4oN74pjXwuSNU8xHg7LN/lTKeKmThGjoIjFkS95Y=,1,,,HLS,
[경부선] 우록,36.508671,127.428752,http://cctvsec.ktict.co.kr/94866/X6zJudel8fibfpP5o9IAJeZhhBAA3+Z+Z7A7csXvCsVqgWRlMEOLryRuw57Mz0TLuV2lvyBVPHWOxnWsNAILaRHSSBs2RXv3MT9ANQ3SFfg=,1,,,HLS,
[경부선] 외천,36.544632,127.431862,http://cctvsec.ktict.co.kr/94867/R4SRCqh3K2OznK/XIhAXr6i0A7HWYjYet6K+mD1+1dxWQCVXbt6YIorKTRG9kW26c80A+d3iEf9GAYDdBAIVjecuHOkuFqjFza9gQFAXDDQ=,1,,,HLS,
[경부선] 청주분기점2,36.570794,127.428444,http://cctvsec.ktict.co.kr/94868/+6RjPsvfT2X1nDBZs4DIEhh7VsYENwTF77rAd+FjmZfOgR6okknGpoT5UfWoVK9X9p8Roh6O58iyekvuA2wtuyAO5ypXgL/H5DbzBBAmR3w=,1,,,HLS,
[경부선] 남이,36.592264,127.425394,http://cctvsec.ktict.co.kr/94869/7QcV2iWz7eSRKa978CdfWNk6i+nWPwpMlp0e8usYFTZ2tue+kJCTYWlTa0pdkgutMIh4buiAp2pe6KTeVqWMTWLKxGeHpb1pv4XVOcYffKU=,1,,,HLS,
[경부선] 학천철육교,36.633040,127.380991,http://cctvsec.ktict.co.kr/94870/Gh3G9CN2Jhie4Gh3Em8DPrU94dZUnN6o7vUkKrv6x7MZWrxVWuH45+Ty3tTjBQwX7sdqTr/6E4uMfx6uCElBteqaJZ2vCbh1ntvuYsc+yVA=,1,,,HLS,
[경부선] 수락,36.698162,127.351956,http://cctvsec.ktict.co.kr/94871/+P8AymMtqb8QO5b0SZAYbwmRfoXuvfKJc3tXYp/b/6i9uZXdg9I9Fs8JMUtLXaL6HnOOAc0xslo0hC64zt86J/7FGvQtUH9ph5Y63/dmnBE=,1,,,HLS,
[경부선] 대화,36.736500,127.252900,http://cctvsec.ktict.co.kr/94872/QpVnv1QwynrUrwDhjTQS4Hs5rKbqsmLbp1H6j+uii+js0n4L+SyuKaySDTV0DYtDnxTn9D7ENX1dpjvAirsi8GDzhpBHMzpDgW8QAoQinUU=,1,,,HLS,
[경부선] 용원,36.760100,127.217300,http://cctvsec.ktict.co.kr/94873/Y2WN/RhzEB+nfiErsQcjy4It/rGSL0QN+hIJRUGsT4gnt6SH73tAvwbWOpVUXHP18yQt1rEe+WfNMadF5Fynnn91r2FAxo3POO/mo//8gsk=,1,,,HLS,
[경부선] 문덕,36.869000,127.186800,http://cctvsec.ktict.co.kr/94874/kIgC8gF6IRgi7Bxk4bt8GMpzTy0Sa14V5xS2fFTui695uZytH4x6DselAMqpx+gSqLB5tsefMaCCuIzChuC0SVh/6/h8L2qxDYPqw/8RtbU=,1,,,HLS,
[당진청주선] 석정3교,36.804437,127.008883,http://cctvsec.ktict.co.kr/94956/dIN9Pe0zWdYz7tsH2E7jGqBujw/I0peOdbqLS+aAND1PrvAdxQs8dC6wo2+eC0r7NR4DIIe5BG/qZv/1qUpjBLYsHfgOexcc0I6g4Ry6+Uo=,1,,,HLS,
[당진청주선] 현충지하차도(당진)-1/1,36.800500,127.026700,http://cctvsec.ktict.co.kr/94957/i4QLdzhIyocu/1Sk2lAyMUHSYJvj7h2qzNSOXK9yKQPZQ1KcJGGsXzX/82uhpM0TCOZE/mCWb8tNa/t8eIg3KlKzuho4SXGr6eq1QU8KESg=,1,,,HLS,
[당진청주선] 현충지하차도(청주)-1/1,36.800100,127.027000,http://cctvsec.ktict.co.kr/94958/ed+gOf+miSmUvNqMRrYwWTIKCwEqXUVvVZZp3fxkSDnCra1yfjtTltTL0GfGCKBc6YmXjZg8HY6hTyzDv47OOosMGf3XLAuttjg0nMeGzh0=,1,,,HLS,
[당진청주선] 현충사지하차도,36.797126,127.031317,http://cctvsec.ktict.co.kr/94959/BbNjYAumjZybXNm7EGQ6WRzauErhOzc+TJ5z2wkQgirBtfAbmsdgsOSqzpM+qwuBmHsgqT/dL0k5qS0pEzTsu4m9BP8tiB64osfBuQh9Wpk=,1,,,HLS,
[당진청주선] 아산현충사,36.787821,127.050676,http://cctvsec.ktict.co.kr/94960/KMYU4mCbqWZATN3EpGfMXcSYI6S8buWfAnevtfOcaqZdAta9GO616RqyFO1+dhHzzushFt2TkDckODEYgsQxqiQ+wxf/I4/rkE4s3D82/0E=,1,,,HLS,
[당진청주선] 현충사대교 시점,36.786258,127.063434,http://cctvsec.ktict.co.kr/94961/z4rlbcYzj2ZvlqG09wNGzWt/39GyWu/fS5ZHgJsBaOrQpqRpxPIfe3o1clR3Uv+X+FZ0sZCHO8iUuXqc6azIP9jddvqY8mNq2x3ucs5sRWg=,1,,,HLS,
[당진청주선] 현충사대교 주탑,36.777649,127.082590,http://cctvsec.ktict.co.kr/94963/qcI75Utg7jCgjvte+VbLDcmccp3DYWcXti8GZIZ+CZ0FJr9lFsuJY16zOutwoCgn0iX8/0IAbfI5HYsTc2MpSMwDDBHujki53j53/Gv18NA=,1,,,HLS,
[당진청주선] 현충사대교 종점,36.773764,127.088507,http://cctvsec.ktict.co.kr/94964/SHLvhzHXKXN2/xz9MNGfrP4stTcStOOYS6BzcbhsazLjlvL2Tlgu0io3ULEESvLNPlkJrYAtxFKINlKM3u2dl/1rt5J2N2txBDwnklz2KwE=,1,,,HLS,
[당진청주선] 배방터널(청주)-1/1,36.769600,127.102600,http://cctvsec.ktict.co.kr/94965/tt8hZHfoHXJNMD2CZE/R9PJpLj4bDqBi2eRrg4stOaYKMLxn1z21EBPp7FHNflJBeZx9YTloTkhpIO5kZ8/N0Okl8ETeTBVx/z5u8yOC/Qw=,1,,,HLS,
[호남선지선] 논산천교,36.162000,127.197000,http://cctvsec.ktict.co.kr/94977/lD8bo5vfiHHtVepzpx55Nonaxgtrax5dahmwfJHzSN1p3XAo7Q16cTGF6vLGvZItYPTz+xy9ZtUVIDfyWbaM4YRQx7iFOWgEYX+18CPmfLY=,1,,,HLS,
[중부선] 무금,36.162000,127.197000,http://cctvsec.ktict.co.kr/94983/dqrjNmlYcoN1ZVRQoOtZwJO3YBAPE5XrNGEDYzzGUKoxJSIckwjr61gLuT9PuHSj14xHYdrmEG9unqLjT/m+NkqrYjyCqlsJ4idyqaD/Eg4=,1,,,HLS,
[중부선] 호티2교,36.110000,127.500000,http://cctvsec.ktict.co.kr/94984/C0bRiZda6MhsAeukvklbur5f3bKoCmxlfIP+/xHtn/L+8QaAnFXPCLyOL0BwVJo/ipnCDMk3b86twjCnlOLP5dADYK7KVEj/ykUiymZ6LVk=,1,,,HLS,
[중부선] 산서,36.278000,127.453000,http://cctvsec.ktict.co.kr/94986/vKufH8H1kfh8ayz0UU7HyE2mg/6bxmrt/NfzkQ8I07eZvvGRVoZHxm2oCth04lxvV0i5UzCPpcF3izs6WP1vW9DG9BTm2LZ2HsqsmIavVOE=,1,,,HLS,
[중부선] 증평1,36.766281,127.494139,http://cctvsec.ktict.co.kr/94987/yCokWF/dxDvZyEVJed7EHW0Kly4FPGL5Nooa03mIh806mkKrUMPgvjIxyQRE690+NLWG9LdM55Un1+P4yzF0pI+lbfO1MPh6/pApJtgxDuo=,1,,,HLS,
[중부선] 중석육교,36.848206,127.490593,http://cctvsec.ktict.co.kr/94988/MJtsQ/4lF2Cgm38PjBaKwo2djLJi0V0EvdARTt1g5Uzha7BQ4u8wKY7JFsezyxX5Yv29bSBPLe19dOXBrORm22w2kzuGtoTWhuxv/wy52LI=,1,,,HLS,
[중부선] 대소분기점2,36.953327,127.470223,http://cctvsec.ktict.co.kr/94989/ud7jBjk1Vf+DSvvL8VcxDjZNhkOMlKV/C/vjcNvPkRvKnhzaRCQT/WYL5WUyPPzaGGB74uxUIs2V/pgZWJqntMelDfuH2d5bHUBR0uApLvc=,1,,,HLS,
[당진청주선] 배방터널(당진)-1/1,36.769600,127.102600,http://cctvsec.ktict.co.kr/95109/hBZrrlQ10y7ixcLf2f41GdLa/Gp0FToWz3GZVCyrEhxgPHwEtnerX5Fofeo3mOhJNWnkgCd8Csjv9CEyM6tYoGPZ9T4TSsMC1PuVhkzwq4c=,1,,,HLS,
[당진청주선] 풍세1터널(청주)-외부,36.764933,127.116442,http://cctvsec.ktict.co.kr/95110/1QAe5GrmwxIX1rouAuxTQ6Mtg83Thd3sxx8fnp5SZm3jIdk7nZ0wfPbFiL7uma1xi3TYeZG8nwkheUBsnawKRIola4BzeA+8wIV24zFi1Ew=,1,,,HLS,
[당진청주선] [천안]풍세1터널(청주)-1/2,36.763516,127.122425,http://cctvsec.ktict.co.kr/95111/JIetFd7aixvwoxVNzkfvVngIpTbPeL/BO7AO7uAhQ4Slj5owVXN1LhF6TZnpew8dqiNCzwzBm4qmbpmCWpKhzFwA7+R2t0O0r6P1va62Ap8=,1,,,HLS,
[당진청주선] [아산]풍세1터널(당진)-2/2,36.763724,127.123460,http://cctvsec.ktict.co.kr/95112/VlDSAlTWWvjQoR2FJNQP9OI++dFzLRF6TTNrsDcsK276WaQS/LrlHdMqstWk+OYfxJL5Of3srudtv3XzA6C/8TkwLFkbt/u/Iwc9N0a+9H0=,1,,,HLS,
[당진청주선] [천안]풍세1터널(청주)-2/2,36.763400,127.123700,http://cctvsec.ktict.co.kr/95113//FjM/d7jOt/v/vCq7u5WIWnPEYE0ZAmG+oFvwWv8MakMcoSUcjpZ20BYyajNr2DfS7T60GBKLvD2oOagwVTSgPir0CoBr/sKLu0GZS/GME0=,1,,,HLS,
[당진청주선] [아산]풍세1터널(당진)-1/2,36.763600,127.125200,http://cctvsec.ktict.co.kr/95114/PpJSm/u2rJqGmBGgfcwc/ATPiLrfEyWuWinv608IR2N74k2H97U5a3vtIqWtim2GrYVkKbeadCkXV1B1HxVR+/wCYlVsUfSdT6ihAMWevFE=,1,,,HLS,
[당진청주선] 풍세2터널(당진)-1/1,36.762600,127.131400,http://cctvsec.ktict.co.kr/95115/KL+n3Pp4E0rM4/x64HJ74mfdjqqmwcd+2mBT8uRqcNKA0WWJ9eqW5p5r2+AxIGWkrzvMJRC3PTEj6uZp20K+3COvl+OyaYfA2zeHTTCKw3o=,1,,,HLS,
[당진청주선] 풍세2터널(청주)-1/1,36.762600,127.131400,http://cctvsec.ktict.co.kr/95116/SQetj0VeLCd+JkZz5HJTb7NwrjbAe9me6omE3UbXotzw8eAZzqhuLXgDMdIhh2RWzhC2VcJz/OS/J8jCRsbYk0imUNtzBnUS/Vw3KtqfiGY=,1,,,HLS,
[당진청주선] 풍세2터널(당진)-외부,36.761778,127.136885,http://cctvsec.ktict.co.kr/95117/cLbMuK6DFgwkpM+1Ap+/Q+ZuAGEqdSiYml4mZvCm62mKeJbLttrMpPF3YmJkwhIdZlO/bkIvscip/T7JDSh0u7+ovQlPOFyx4J2pkyoDtYk=,1,,,HLS,
[당진청주선] 서천안,36.760132,127.147116,http://cctvsec.ktict.co.kr/95118/Smc+pL2c+J0vk05/SXNZ+pq0ySUSbDZWucpJxsRa4oWdEA2Sk16Ky0kkcM0pgfgdsdJidWDa0oCYWG284dF45kPQD5M8QZ+3XykdKzShi1I=,1,,,HLS,
[당진청주선] 구룡생태육교,36.760645,127.155468,http://cctvsec.ktict.co.kr/95119/MxYSOrhKLl9eUBOSYnStXEQpeSZv64TjpzmZbulxpS313mAVbYAbZmlzyxGYjwV/fxx7v5K3fd6d0C2uHKDqUsg1DL5aGzSu9PxwFq+Lnc0=,1,,,HLS,
[당진청주선] 동남터널(당진)-1/1,36.764000,127.163200,http://cctvsec.ktict.co.kr/95120/opZuZ3NqT/ZCggUWRx3n4EC6EwU/MKpojdYjQA6GtJVS3r6vFUpZhIElADKQ+SRe848MqIzji+2OQKcyaGsP4FMmpEiuzJfxq77DSwyPpQM=,1,,,HLS,
[당진청주선] 동남터널(청주)-1/1,36.764000,127.163200,http://cctvsec.ktict.co.kr/95121/ThuVit/NgPencAVBJ7SYTZ2U75X1uDczzVeOFLrjws4rAlCQhNNU6YQebzsJYTdOqo+eVZv2KWRA9BVwvEUsK6b6F1O1pG/DhNjm6whdoO0=,1,,,HLS,
[당진청주선] 삼성교,36.767723,127.168465,http://cctvsec.ktict.co.kr/95122/Z05DbG6Qlf2j6u33MJ7TSegamwWPfqsXNbjNYUt8eaMpbEBC67DYswImXRRW9jbtRmX1+zitKelFInNVFQVZX/otw3JA4XQgSWtPoKoygdI=,1,,,HLS,
[당진청주선] 삼성육교,36.769090,127.173818,http://cctvsec.ktict.co.kr/95123/WuPh1MolBXQP4bf/s8Q14WUe1IVIRWssl3ua5kU+Mxc9LIva/m9NY5DYZNUy84YAmw6xcQrNLjk8h4p5Y8a8ZVojNCMENgIZ2yyaXMzH0uo=,1,,,HLS,
[당진청주선] 응원교,36.768179,127.178723,http://cctvsec.ktict.co.kr/95124/F8vQishusTjJyckBXms8Sw8uzgSPPgV9Q1MFK78m0HuSKpcUua+IIKh9MIt+WTnklrMRwDZhf7LrumiwI3eXkQzXFLnc7INIYLpamm27Mjw=,1,,,HLS,
[대전당진선] 해월교종점,36.513760,127.003180,http://cctvsec.ktict.co.kr/95213/GFCZR8aZSqmN4UNsWtmZJS8UUW8lMbQ+xXiQxDPTELq50wU0L2xe+K3lRvuY3ar+9/DWjPNAJoKedq2uMsdcQve8Y3kN5EysTp8eUWLb5vg=,1,,,HLS,
[대전당진선] 호계교,36.499352,127.018284,http://cctvsec.ktict.co.kr/95214/80rr9EMYoSuxSg2DL4WAwhTipU9J8ds5zj1q33uuE8zqdZple6xQxK7XL3Myu8eiAQC0VDL1wd57cIuaO3LkGSx+jeVGTdxH6bsJKCXYu6E=,1,,,HLS,
[대전당진선] 호계,36.499041,127.018970,http://cctvsec.ktict.co.kr/95218/qJf3JdpeBH3M7sTDQr2+4gRji6QfhNz2iunrMjDJUREL0nS4WKGzP3CF3PhDeeTrvXdflddpTlitck/S/Gjno1uc2A2Y/hPO3VNSllkMEMQ=,1,,,HLS,
[중부선(통영대전)] 굴암,36.001000,127.589000,http://cctvsec.ktict.co.kr/95248/m7UpEoR521a5Yf4M0ElMdEQ19JyLs10Qeg17FcC3VPT3jWD2lyjTHfLt6nF0FjdlZLJQv28avxEp37FCPcgD0XDhvH9MF0MMX3vxoNcHRI8=,1,,,HLS,
[중부선(통영대전)] 현내2교,36.045000,127.560000,http://cctvsec.ktict.co.kr/95249/EOhhGfopag5kT4mrzQ27fVwO3DZ4AMr2lvBxxuJsMoABbDXfHVTCVCQNhAKzQIIXyMciWJNPgQy0QEwozjGrubxXQu0zoeFCL33pIJi9Cnk=,1,,,HLS,
[중부선(통영대전)] 대암2교,36.166000,127.485000,http://cctvsec.ktict.co.kr/95250/GMn77UfXaMq/+OtgZDs7jzmx/eWbYjgvWiksw1SNVdzpsGnpYTlzrs9rVS0UPZn/4F0aylA6/VxC0seUPtPX3QccMmsmeDN8pZYxawmzf9w=,1,,,HLS,
[청주영덕선] 청주분기점(램프),36.567500,127.430200,http://cctvsec.ktict.co.kr/95251/nOaIEfT4zgFi8CJi47Q0EwQ+aQqPx41N2i10AuBxXi1I6+9VAK4Zu+uCsRvAnk/9FXsBt9bt97FZ2BevyanJ0IhQ/UrVbQB4rW0tDJ3bQk8=,1,,,HLS,
[청주영덕선] 피반령,36.502979,127.589882,http://cctvsec.ktict.co.kr/95252/d0gKNdCbnu9jTaBGM3VuPI9cr3SUf8WinlILsOi5cfB5DqR2erl7vWeolOms6SIqVbk9yDhJoJa3O+7V5YZh+PB9F2fkjrHtnISvRtpyyZg=,1,,,HLS,
[중부내륙선] 장연,36.793842,127.981537,http://cctvsec.ktict.co.kr/95253/dCv8qw/f9x+pHdT4z2+1gQ+W+nuSPZtafTVHg5IEwV9hykTyJ6Jaqni1UGBee6ZZu0HEEVjbcefC9CTQbq19J49T82ZjdNkB1cQPbc3JRE4=,1,,,HLS,
[중부선] 비하2,36.640087,127.417793,http://cctvsec.ktict.co.kr/95254/lyipd7es4+EzZmApAl61yeomUtREivw6MVMlF91qjeCF0lEKGSnGxGs/Y7BhNw73zlcCBEsU9PSn22G6Go5H1K1CJWxmURLOb7nisgZQuWs=,1,,,HLS,
[중부선] 오창분기점,36.739288,127.461159,http://cctvsec.ktict.co.kr/95255/u3PCUCIYqf5H0HRpZWywxzqa+rWzD+qQ+3iOL2OVB5AWIl/5cIHz84iQqTyzHsA3b9Jbv+PK9vH35YUAwE5CSaqYX1MtSOVJfYRxjWPygP4=,1,,,HLS,
[세종포천선] 남안성분기점,36.977519,127.313982,http://cctvsec.ktict.co.kr/95259/7urlEPJ07GP4JqkJpX8iTINRdXGJtZDNcUc2Ip7jnbKU4Hqm4r4jvt3c20gw59ZzPAwpoMcJvf+5bhE4fdeRAmGEwBRXhbZrbOZgUVd8B80=,1,,,HLS,
[세종포천선] 조령천교,36.987948,127.322442,http://cctvsec.ktict.co.kr/95260/Gkf2xuEMA9gqG5P+k+FltqXjBHs/i8XuGUNm+231PaycoPQqTdELoLI5T9mPGp1LLnhj90CAsk+njvqz2CoP5uDI9gdMC7PMk6mDH2HE/9w=,1,,,HLS,
[세종포천선] 양복,36.995942,127.320855,http://cctvsec.ktict.co.kr/95261/fTFabXu2oFMwwnybJsv4Nwz3xidGEel8Flpo3Pkc/ggWkLGIeINLvt9sTd1EPJyclqrXpO/6m/YWMbMKhGfWuZtYSPV5nOeuQXKoyKU1xos=,1,,,HLS,
[세종포천선] [세종]금광터널(세종)-7/7,36.970461,127.314932,http://cctvsec.ktict.co.kr/95295/1RURY/MP3ofKXdSXs2wtalrvEfPiH0D3XZWuBqxy5H1MWzTp2ayVhn/4GG9lXxUIDJoqVzBRKBPKggj9GCH2vfDvBepuomSnuAQfwQPxWwQ=,1,,,HLS,
[세종포천선] [포천]금광터널(포천)-1/7,36.970461,127.314932,http://cctvsec.ktict.co.kr/95296/lifrzldYTantxpJ0MFwhsCmwisCRrzssEv/oIU7cRlYQVN6b6R0bfwYj3zGfs3mMVmN0VEhd+wR6BNUwrPaRV0thfXOIuu4J0PXi91K1Y0w=,1,,,HLS,
[세종포천선] [세종]금광터널(세종)-5/7,36.970417,127.318415,http://cctvsec.ktict.co.kr/95299/2AF0hfbrxQn3F+PICMaFcq87fOvcZiIOc5cnd3BNYBLRd22cRlI7x5TzLxjchgWk1Kj6EFHK9zXWU7hXOTL0IoEHDXvIitFpTnyGGeSRlpw=,1,,,HLS,
[세종포천선] [포천]금광터널(포천)-3/7,36.970417,127.318415,http://cctvsec.ktict.co.kr/95300/ESaXyfYsaFujdVEM3GTYjtGV2bvvEQk+q6d52llvj+2DdvnHBDu6fi6J2inEEOwyCkxmyEvnqS4mNb86W0b8dsQ5WHQJE37iE+EaSBHV/5E=,1,,,HLS,
[세종포천선] [세종]금광터널(세종)-3/7,36.974589,127.320508,http://cctvsec.ktict.co.kr/95303/I9jUc7K1lp3LViNGOWH1dwcP1GDm2VYhFryD/yNauWtHHMOmYXlNWyDrAN61ER3ZM6EkN8nhLcd3hSCvdJdZBlnsjjR6JzK5sXWfqJiSOS0=,1,,,HLS,
[세종포천선] [포천]금광터널(포천)-5/7,36.974589,127.320508,http://cctvsec.ktict.co.kr/95304/KL8iMUQe/qwYxsxUdXudGhX/Bg23dH55RDgpXbLczCpkzIUmJV1ifgputWxfagYdFVswawd+GAZMStAXdi24WP7uJEwXVCT5XvVikciH40o=,1,,,HLS,
[세종포천선] [세종]금광터널(세종)-1/7,36.978971,127.321777,http://cctvsec.ktict.co.kr/95307/OxGSp8IwKZq7/oFiYZBa/HvIGpOeqS2kqSkwnDE90gpB7zREfWnNWFIhdgXgAZ0J9x7Hueqb/RBAT476t7Gw6jVoZvYAphp2o1MQIT6ly2c=,1,,,HLS,
[세종포천선] [포천]금광터널(포천)-7/7,36.978971,127.321777,http://cctvsec.ktict.co.kr/95308/f248dHaAqKnoiIF8UgGqopK0vXySgesXT7WtpDa5CcW049KPRCsnk8H4ey+Zuu2a+qp43wNRAcxIIkO2kviZXsVhIfrT865iw4/3++jCZCM=,1,,,HLS,
[세종포천선] [세종]금광터널(세종)-외부1/1,36.981650,127.322225,http://cctvsec.ktict.co.kr/95309/b7nMaAAYQtrL1yPk/v5OJvECxoOdrRf17/wWjZ8WSXc9dB6r9nFdUj/MKcZ4P/S4vg1krkDVYorseRDwg4vXRlX0b0SSExUkEq5wIOSo2Lg=,1,,,HLS,
[수도권제1순환선] 판교분기점,37.406650,127.097060,http://cctvsec.ktict.co.kr/1/GKltaJpT96P5+Po6/Y+D/HfCfXD+HfsrzUjHjRtB3r7gFFBoLtfHIbq53+h4patxrxdlQTvWB39baG6ebyMZkg==,1,,,HLS,
[수도권제1순환선] 성남,37.428890,127.123610,http://cctvsec.ktict.co.kr/2/prAEDCEvyQhzBvPzBgyiHRgNHEIepIZv7Lav1g317YfXoxFIkaQOPE5YfcvuZoRqonMcRRKU6ZI4PlXitOpTZQ==,1,,,HLS,
[수도권제1순환선] 성남요금소,37.439090,127.122620,http://cctvsec.ktict.co.kr/3/WtoVJOguiLWvR5zv9Hp0WOGpRS6FXIsGY0G7tuMTcv9lF/5a+VOMpt02KIeRVbOnxjqjFIWmiptqBuuQphZfSw==,1,,,HLS,
[수도권제1순환선] 송파,37.475000,127.129440,http://cctvsec.ktict.co.kr/4/uco2cz+91wYqlYzFum3ffpkFmvj5TwukGIeBXMS/JM+OeT69Y5EhpJVu4JwtWa+Jajpofc0Ad9NywNMr9KbAMg==,1,,,HLS,
[수도권제1순환선] 서하남2,37.511670,127.149720,http://cctvsec.ktict.co.kr/5/iCMOtKz+OVtylvioP9roJ3s5K3/bz6AFF6Wwx6BKeiy13hO1B5xog83fCYF3TzmrbUSZhvuU/WjjLYRP0hk9yA==,1,,,HLS,
[수도권제1순환선] 광암터널2,37.516332,127.173364,http://cctvsec.ktict.co.kr/6/t+S2geb+iYfkuhilJAhAj2AoeDlL/7o2a5LqQ1F3szKAs+FdRRU4Z5VFOyBs7EcKJz4xVK98kLh9sBWYXaiOQg==,1,,,HLS,
[수도권제1순환선] 광암터널3,37.519167,127.186667,http://cctvsec.ktict.co.kr/7/70Vgrm1Hd3y95By+YE0RncGpfdUYTGoP/wli1e2zFKKEd8XXxYxtiKcVIViV2BgV6H+EJyT9LOgCp6+dpAk79A==,1,,,HLS,
[수도권제1순환선] 하남분기점,37.532500,127.193610,http://cctvsec.ktict.co.kr/8/AmrZdkLnVxDnixU21+HnaPiV+qs/4TRuUya4nO3l208lN6ayibKaGlxB3pks+BMJTuAcAvjOZHWHSHXnEwkGEw==,1,,,HLS,
[수도권제1순환선] 상일,37.545723,127.181422,http://cctvsec.ktict.co.kr/9/rWpuIXyezTSwCeTIhfdIzEzWCuYO+B8KDbBIE64l84AgqJlsJq5jJkk25Q/xvf1zIrBz4GUk1xhfN+QIVA9lqg==,1,,,HLS,
